match_id,event_id,index,period,timestamp,minute,second,type,team,team_id,player,player_id,possession,possession_team,possession_team_id,x,y
15946,9f6e2ecf-6685-45df-a62e-c2db3090f6c1,1,1,00:00:00.000,0,0,Starting XI,Barcelona,217,,,1,Barcelona,217,,
15946,0300039d-150d-41e4-b29a-76602ef002e6,2,1,00:00:00.000,0,0,Starting XI,Deportivo Alavés,206,,,1,Barcelona,217,,
15946,491e8901-7630-4cc8-b57b-937dddff2eaa,3,1,00:00:00.000,0,0,Half Start,Barcelona,217,,,1,Barcelona,217,,
15946,757b85ad-ddfe-44d5-b893-c23a9fb709d8,4,1,00:00:00.000,0,0,Half Start,Deportivo Alavés,206,,,1,Barcelona,217,,
15946,549567bd-36de-4ac8-b8dc-6b5d3f1e4be8,5,1,00:00:00.575,0,0,Pass,Deportivo Alavés,206,Jonathan Rodríguez Menéndez,6581.0,2,Deportivo Alavés,206,61.0,40.1
15946,b56799eb-083a-4e28-bc70-78b77496cdfc,6,1,00:00:02.591,0,2,Ball Receipt*,Deportivo Alavés,206,Guillermo Alfonso Maripán Loaysa,6855.0,2,Deportivo Alavés,206,33.8,28.0
15946,44679971-4477-441a-947b-eca1d7786aaf,7,1,00:00:02.591,0,2,Carry,Deportivo Alavés,206,Guillermo Alfonso Maripán Loaysa,6855.0,2,Deportivo Alavés,206,33.8,28.0
15946,4e4e4cad-9897-43ec-842d-585a4077f6ce,8,1,00:00:03.864,0,3,Pass,Deportivo Alavés,206,Guillermo Alfonso Maripán Loaysa,6855.0,2,Deportivo Alavés,206,36.8,27.3
15946,0e1a221a-1b99-453c-bb23-396517770684,9,1,00:00:07.152,0,7,Ball Receipt*,Deportivo Alavés,206,Rubén Sobrino Pozuelo,6613.0,2,Deportivo Alavés,206,79.8,75.9
15946,e9687637-ad06-442d-83fe-e7488eec51da,10,1,00:00:07.152,0,7,Duel,Deportivo Alavés,206,Rubén Sobrino Pozuelo,6613.0,2,Deportivo Alavés,206,86.5,74.2
15946,be27cc25-92b5-4696-b43c-aad957a6119a,11,1,00:00:07.152,0,7,Pass,Barcelona,217,Sergio Busquets i Burgos,5203.0,3,Barcelona,217,33.6,5.9
15946,c8eeb783-ce42-4c87-a875-e4efeedd6f5e,12,1,00:00:08.848,0,8,Ball Receipt*,Barcelona,217,Ivan Rakitić,5470.0,3,Barcelona,217,35.1,18.3
15946,b33c0b7f-7456-4efe-b43c-5fd7cbd14689,13,1,00:00:08.848,0,8,Pass,Barcelona,217,Ivan Rakitić,5470.0,3,Barcelona,217,35.1,18.3
15946,a0eee1dc-b5fc-40e6-ae5c-7d57d860fe4f,14,1,00:00:09.984,0,9,Ball Receipt*,Barcelona,217,Ousmane Dembélé,5477.0,3,Barcelona,217,36.2,5.3
15946,69758df0-4b0d-42b3-9e8c-76c93083c438,15,1,00:00:09.984,0,9,Carry,Barcelona,217,Ousmane Dembélé,5477.0,3,Barcelona,217,36.2,5.3
15946,c587e5ce-fe6e-4cfb-b510-8a8e193699d3,16,1,00:00:10.873,0,10,Pass,Barcelona,217,Ousmane Dembélé,5477.0,3,Barcelona,217,34.3,4.9
15946,3ef3659a-b158-4bc1-96ac-08e55e19606d,17,1,00:00:11.630,0,11,Ball Receipt*,Barcelona,217,Jordi Alba Ramos,5211.0,3,Barcelona,217,25.3,1.6
15946,c723053c-b956-494b-bb5d-352e1833203a,18,1,00:00:11.630,0,11,Pass,Barcelona,217,Jordi Alba Ramos,5211.0,3,Barcelona,217,25.7,1.6
15946,994ee6b7-0e8b-4168-ac79-81c68ee580f7,19,1,00:00:16.356,0,16,Ball Recovery,Deportivo Alavés,206,Víctor Laguardia Cisneros,6615.0,3,Barcelona,217,30.0,68.6
15946,4743b8b6-991e-4bad-9120-420564160191,20,1,00:00:16.356,0,16,Carry,Deportivo Alavés,206,Víctor Laguardia Cisneros,6615.0,3,Barcelona,217,30.0,68.6
15946,fd5a120d-ce1e-462c-902f-f326ee23cd1f,21,1,00:00:25.125,0,25,Pass,Deportivo Alavés,206,Víctor Laguardia Cisneros,6615.0,3,Barcelona,217,35.8,69.7
15946,82ae36e0-ba53-423c-9d36-265b2505a1bf,22,1,00:00:29.278,0,29,Ball Recovery,Barcelona,217,Marc-André ter Stegen,20055.0,3,Barcelona,217,13.7,24.3
15946,3dea204f-4fc8-44d8-99c6-1e6ebbed4aab,23,1,00:00:29.278,0,29,Carry,Barcelona,217,Marc-André ter Stegen,20055.0,3,Barcelona,217,13.7,24.3
15946,d0c8ba85-0f6a-4e32-a6e4-75c18baf3fe3,24,1,00:00:30.460,0,30,Pass,Barcelona,217,Marc-André ter Stegen,20055.0,3,Barcelona,217,13.5,28.0
15946,e4f6a87d-7c22-4451-8091-c64492a9d8c4,25,1,00:00:31.761,0,31,Ball Receipt*,Barcelona,217,Gerard Piqué Bernabéu,5213.0,3,Barcelona,217,22.5,42.5
15946,06cb3729-76bf-44e6-8e84-bdf3adfa3083,26,1,00:00:31.761,0,31,Carry,Barcelona,217,Gerard Piqué Bernabéu,5213.0,3,Barcelona,217,22.5,42.5
15946,a9a9f660-c4cf-4c52-9db5-20aef776fbfa,27,1,00:00:35.161,0,35,Pass,Barcelona,217,Gerard Piqué Bernabéu,5213.0,3,Barcelona,217,33.0,48.3
15946,4f153bbf-e38e-489b-97a8-4b5924cb01b1,28,1,00:00:36.418,0,36,Ball Receipt*,Barcelona,217,Nélson Cabral Semedo,6374.0,3,Barcelona,217,45.2,65.0
15946,9fdfa771-9a9f-4d91-8952-ab2bf92cd54f,29,1,00:00:36.418,0,36,Carry,Barcelona,217,Nélson Cabral Semedo,6374.0,3,Barcelona,217,45.2,65.0
15946,e87d31dc-2380-4cac-8639-146e150a76da,30,1,00:00:37.805,0,37,Pass,Barcelona,217,Nélson Cabral Semedo,6374.0,3,Barcelona,217,48.8,67.1
15946,1ea3923d-d5a8-40b7-b321-252d1bfd68cf,31,1,00:00:38.521,0,38,Ball Receipt*,Barcelona,217,Sergi Roberto Carnicer,6379.0,3,Barcelona,217,54.8,61.8
15946,69156e3b-37f1-4d0a-97ef-9a5bee1f1e05,32,1,00:00:38.521,0,38,Carry,Barcelona,217,Sergi Roberto Carnicer,6379.0,3,Barcelona,217,54.8,61.8
15946,9aa435bd-4334-47a3-8a80-60703e200a37,33,1,00:00:38.601,0,38,Pass,Barcelona,217,Sergi Roberto Carnicer,6379.0,3,Barcelona,217,54.8,61.8
15946,851a8eb5-104d-4bc2-a53d-52e1bc4d7c38,34,1,00:00:39.525,0,39,Ball Receipt*,Barcelona,217,Nélson Cabral Semedo,6374.0,3,Barcelona,217,49.7,65.0
15946,b000488d-973f-465e-964f-ef1a5ddc9fe3,35,1,00:00:39.525,0,39,Carry,Barcelona,217,Nélson Cabral Semedo,6374.0,3,Barcelona,217,49.7,65.0
15946,9f24a4c3-2d65-4590-899f-1153b48bca30,36,1,00:00:40.329,0,40,Pass,Barcelona,217,Nélson Cabral Semedo,6374.0,3,Barcelona,217,49.3,62.8
15946,9d818024-4c9f-42af-9b78-5dda63bc5a2b,37,1,00:00:42.195,0,42,Ball Receipt*,Barcelona,217,Samuel Yves Umtiti,5492.0,3,Barcelona,217,36.6,33.3
15946,955111e1-049b-4ae7-bebe-f65c42335649,38,1,00:00:42.195,0,42,Carry,Barcelona,217,Samuel Yves Umtiti,5492.0,3,Barcelona,217,36.6,33.3
15946,791a9174-50ca-40a3-ad51-c144ccb4f1a7,39,1,00:00:44.358,0,44,Pass,Barcelona,217,Samuel Yves Umtiti,5492.0,3,Barcelona,217,44.8,24.5
15946,b2386118-cd99-4d45-a34d-020652f918e0,40,1,00:00:45.652,0,45,Ball Receipt*,Barcelona,217,Jordi Alba Ramos,5211.0,3,Barcelona,217,54.6,4.4
15946,4f2502b5-2014-4265-afa1-f011aa4fd32e,41,1,00:00:45.652,0,45,Carry,Barcelona,217,Jordi Alba Ramos,5211.0,3,Barcelona,217,54.6,4.4
15946,35dfb3ba-d04e-4833-979e-0c01a755d967,42,1,00:00:46.978,0,46,Pass,Barcelona,217,Jordi Alba Ramos,5211.0,3,Barcelona,217,53.3,6.6
15946,df36b67d-af9d-4152-b69c-77d3c97cd947,43,1,00:00:47.649,0,47,Ball Receipt*,Barcelona,217,Ivan Rakitić,5470.0,3,Barcelona,217,54.6,11.9
15946,2f442c67-120d-40bf-980f-0600e3f8a617,44,1,00:00:47.649,0,47,Carry,Barcelona,217,Ivan Rakitić,5470.0,3,Barcelona,217,54.6,11.9
15946,4d711b2a-d2b3-4a45-9f42-8ecdaeb28135,45,1,00:00:49.540,0,49,Pass,Barcelona,217,Ivan Rakitić,5470.0,3,Barcelona,217,52.7,16.0
15946,cf2d088a-befa-4ef1-a5e6-397eef04656a,46,1,00:00:52.706,0,52,Ball Receipt*,Barcelona,217,Gerard Piqué Bernabéu,5213.0,3,Barcelona,217,51.2,54.3
15946,632c897c-bd47-4ee2-9e1d-27a53ccddf0c,47,1,00:00:52.706,0,52,Carry,Barcelona,217,Gerard Piqué Bernabéu,5213.0,3,Barcelona,217,51.2,54.3
15946,da9d60dc-8206-4590-9018-65c71f5f847c,48,1,00:00:54.628,0,54,Pass,Barcelona,217,Gerard Piqué Bernabéu,5213.0,3,Barcelona,217,55.5,55.3
15946,2c9f3435-9ffc-49a9-8bc3-c6cf4ee62624,49,1,00:00:56.092,0,56,Ball Receipt*,Barcelona,217,Samuel Yves Umtiti,5492.0,3,Barcelona,217,54.6,33.3
15946,50588e1e-2b68-405d-8d83-0ec8bdb3be00,50,1,00:00:56.092,0,56,Carry,Barcelona,217,Samuel Yves Umtiti,5492.0,3,Barcelona,217,54.6,33.3
15946,b7fb14ab-9c61-4817-aed9-212364cd4862,51,1,00:01:00.375,1,0,Pass,Barcelona,217,Samuel Yves Umtiti,5492.0,3,Barcelona,217,62.3,26.0
15946,98671afd-ae76-4359-a321-29a01daa08a5,52,1,00:01:02.186,1,2,Ball Receipt*,Barcelona,217,Gerard Piqué Bernabéu,5213.0,3,Barcelona,217,62.9,44.6
15946,c1591a37-e203-4276-93c2-6b31f004f33d,53,1,00:01:02.186,1,2,Carry,Barcelona,217,Gerard Piqué Bernabéu,5213.0,3,Barcelona,217,62.9,44.6
15946,5c6126e1-ce1a-4198-a20c-1b5bf9413410,54,1,00:01:04.026,1,4,Pass,Barcelona,217,Gerard Piqué Bernabéu,5213.0,3,Barcelona,217,65.9,52.1
15946,a78ed154-1a79-4881-95da-f84fc6b84488,55,1,00:01:05.412,1,5,Ball Receipt*,Barcelona,217,Lionel Andrés Messi Cuccittini,5503.0,3,Barcelona,217,76.9,73.9
15946,63639a9f-90ff-40bd-9fa7-ba222c826295,56,1,00:01:05.412,1,5,Carry,Barcelona,217,Lionel Andrés Messi Cuccittini,5503.0,3,Barcelona,217,76.9,73.9
15946,0526cda4-48b8-49c2-802f-0fb814dbcdcb,57,1,00:01:06.639,1,6,Pass,Barcelona,217,Lionel Andrés Messi Cuccittini,5503.0,3,Barcelona,217,77.3,74.2
15946,2007c6c7-7fb4-425b-94f9-6434cf3882f0,58,1,00:01:08.173,1,8,Ball Receipt*,Barcelona,217,Sergi Roberto Carnicer,6379.0,3,Barcelona,217,86.9,65.0
15946,60fb2016-2915-4a7f-84d0-53c49fbaac67,59,1,00:01:08.173,1,8,Pass,Deportivo Alavés,206,Guillermo Alfonso Maripán Loaysa,6855.0,4,Deportivo Alavés,206,22.5,20.7
15946,c6212799-968a-482e-9e7f-2960b68044bb,60,1,00:01:08.361,1,8,Ball Receipt*,Deportivo Alavés,206,Rubén Duarte Sánchez,6612.0,4,Deportivo Alavés,206,22.1,17.7
15946,bba7a920-45b1-4bb2-a99d-fe46571cb505,61,1,00:01:08.361,1,8,Carry,Deportivo Alavés,206,Rubén Duarte Sánchez,6612.0,4,Deportivo Alavés,206,22.1,17.7
15946,e13d55ac-6e14-442f-b82b-e94bce032d6a,62,1,00:01:08.950,1,8,Pressure,Barcelona,217,Sergi Roberto Carnicer,6379.0,4,Deportivo Alavés,206,98.9,62.4
15946,f7e4a0e3-cdf3-451c-8b93-4ba8cedeb2d3,63,1,00:01:12.516,1,12,Pass,Deportivo Alavés,206,Rubén Duarte Sánchez,6612.0,4,Deportivo Alavés,206,2.6,4.4
15946,ed6f298a-d123-4a2d-b995-f93443fa1eb1,64,1,00:01:14.159,1,14,Ball Receipt*,Deportivo Alavés,206,Jonathan Rodríguez Menéndez,6581.0,4,Deportivo Alavés,206,28.5,5.1
15946,dc65acae-a5b3-4488-b539-27ecd2a1404a,65,1,00:01:14.159,1,14,Carry,Deportivo Alavés,206,Jonathan Rodríguez Menéndez,6581.0,4,Deportivo Alavés,206,28.5,5.1
15946,bbb0c3f7-6f9b-4f45-a846-6d7f3eaf1b68,66,1,00:01:14.513,1,14,Miscontrol,Deportivo Alavés,206,Jonathan Rodríguez Menéndez,6581.0,4,Deportivo Alavés,206,28.5,5.1
15946,30fa56c0-10c9-4746-9b61-3954df69c235,67,1,00:01:14.575,1,14,Block,Barcelona,217,Nélson Cabral Semedo,6374.0,4,Deportivo Alavés,206,91.4,75.0
15946,8495291c-95ef-491d-834c-974d831b86b4,68,1,00:01:16.595,1,16,Pass,Barcelona,217,Sergio Busquets i Burgos,5203.0,5,Barcelona,217,79.0,74.4
15946,de836cb6-28de-4023-b00d-e7bd553c26be,69,1,00:01:18.378,1,18,Ball Receipt*,Barcelona,217,Samuel Yves Umtiti,5492.0,5,Barcelona,217,61.4,46.1
15946,4a75014a-3aae-44a9-9317-279fb7747df1,70,1,00:01:18.378,1,18,Carry,Barcelona,217,Samuel Yves Umtiti,5492.0,5,Barcelona,217,61.4,46.1
15946,11863cc2-ce30-4cdb-a892-81bfed6274b8,71,1,00:01:21.175,1,21,Pass,Barcelona,217,Samuel Yves Umtiti,5492.0,5,Barcelona,217,64.4,31.6
15946,4a65d59a-c9c2-4a05-af6e-a44cfc3b2b40,72,1,00:01:22.681,1,22,Ball Receipt*,Barcelona,217,Jordi Alba Ramos,5211.0,5,Barcelona,217,84.3,6.4
15946,7b6c644c-76bc-454e-9260-03277aecff2a,73,1,00:01:22.681,1,22,Carry,Barcelona,217,Jordi Alba Ramos,5211.0,5,Barcelona,217,84.3,6.4
15946,b3f3c6ff-04a4-4941-b0d2-59722856289a,74,1,00:01:23.892,1,23,Pass,Barcelona,217,Jordi Alba Ramos,5211.0,5,Barcelona,217,81.6,16.4
15946,02322adb-8e71-423f-83ef-5fc1d3086903,75,1,00:01:24.670,1,24,Ball Receipt*,Barcelona,217,Ousmane Dembélé,5477.0,5,Barcelona,217,90.1,19.8
15946,a2f2e201-f2fc-4c17-aaa8-c59405bbcdaf,76,1,00:01:24.670,1,24,Carry,Barcelona,217,Ousmane Dembélé,5477.0,5,Barcelona,217,90.1,19.8
15946,33874298-0b8b-40ee-a0d6-7b01705c65a6,77,1,00:01:28.425,1,28,Pass,Barcelona,217,Ousmane Dembélé,5477.0,5,Barcelona,217,83.7,2.9
15946,52b99365-a43c-4d34-bc3f-f33d62f796dc,78,1,00:01:29.830,1,29,Ball Receipt*,Barcelona,217,Ivan Rakitić,5470.0,5,Barcelona,217,67.9,9.6
15946,1603cabe-f9d4-4eb6-bdc5-8e17bcdee689,79,1,00:01:29.830,1,29,Carry,Barcelona,217,Ivan Rakitić,5470.0,5,Barcelona,217,67.9,9.6
15946,71ffb81d-1430-4ae2-8d06-b7b4920c750c,80,1,00:01:31.797,1,31,Pass,Barcelona,217,Ivan Rakitić,5470.0,5,Barcelona,217,69.6,12.8
15946,6dc75c33-fcdb-496f-85fd-86efe876ec60,81,1,00:01:32.620,1,32,Ball Receipt*,Barcelona,217,Sergio Busquets i Burgos,5203.0,5,Barcelona,217,77.5,24.1
15946,d50aec76-9cc0-40a6-9eb5-6fd2a51bdcde,82,1,00:01:32.620,1,32,Carry,Barcelona,217,Sergio Busquets i Burgos,5203.0,5,Barcelona,217,77.5,24.1
15946,22f4d181-fd17-4919-bce0-ee6de99d252e,83,1,00:01:32.660,1,32,Pass,Barcelona,217,Sergio Busquets i Burgos,5203.0,5,Barcelona,217,78.1,26.9
15946,8abb341b-af18-433f-9c41-8075ec6e645d,84,1,00:01:33.624,1,33,Ball Receipt*,Barcelona,217,Samuel Yves Umtiti,5492.0,5,Barcelona,217,64.4,27.5
15946,9485a867-d8d4-4b83-aabe-2c85800827ed,85,1,00:01:33.624,1,33,Carry,Barcelona,217,Samuel Yves Umtiti,5492.0,5,Barcelona,217,64.4,27.5
15946,c4773a56-1bb9-457a-9a30-89d613dbb4c2,86,1,00:01:35.891,1,35,Pass,Barcelona,217,Samuel Yves Umtiti,5492.0,5,Barcelona,217,63.4,30.9
15946,6e203ed9-1d4e-4102-86c3-30fdb204930f,87,1,00:01:37.015,1,37,Ball Receipt*,Barcelona,217,Ivan Rakitić,5470.0,5,Barcelona,217,67.9,19.2
15946,a6c71ba8-bcad-49f7-9aed-c203fe11be38,88,1,00:01:37.015,1,37,Carry,Barcelona,217,Ivan Rakitić,5470.0,5,Barcelona,217,67.9,19.2
15946,37040b6e-ea63-4f88-8b7e-9b34cd1b494f,89,1,00:01:37.930,1,37,Pass,Barcelona,217,Ivan Rakitić,5470.0,5,Barcelona,217,69.8,18.3
15946,b11c4fab-22d3-4101-9e9c-b212cb5e16ed,90,1,00:01:39.481,1,39,Ball Receipt*,Barcelona,217,Jordi Alba Ramos,5211.0,5,Barcelona,217,85.8,2.5
15946,6deddc49-feac-4e3b-9a81-4a34a01c792c,91,1,00:01:39.481,1,39,Pass,Barcelona,217,Jordi Alba Ramos,5211.0,5,Barcelona,217,85.8,2.5
15946,a5d91dc4-5aa4-4fd1-af0d-c00d3c858d52,92,1,00:01:39.835,1,39,Interception,Deportivo Alavés,206,Martín Aguirregabiria Padilla,6618.0,5,Barcelona,217,29.3,74.4
15946,8181691d-bda3-4ef4-9beb-d2a1855b6247,93,1,00:01:47.699,1,47,Pass,Barcelona,217,Jordi Alba Ramos,5211.0,6,Barcelona,217,81.8,0.1
15946,c66f81e2-9838-41cc-b75d-c2a81f673929,94,1,00:01:48.881,1,48,Ball Receipt*,Barcelona,217,Ivan Rakitić,5470.0,6,Barcelona,217,70.2,9.6
15946,8312b73b-994c-4998-bba5-a9cee4839233,95,1,00:01:49.416,1,49,Pass,Barcelona,217,Ivan Rakitić,5470.0,6,Barcelona,217,70.4,12.6
15946,eaa8d294-0b59-43f2-bd4f-c2f09c20b0ca,96,1,00:01:51.833,1,51,Ball Receipt*,Barcelona,217,Gerard Piqué Bernabéu,5213.0,6,Barcelona,217,62.7,42.5
15946,e17f2bde-a553-40f0-8e2b-f0ba74d579fb,97,1,00:01:51.833,1,51,Carry,Barcelona,217,Gerard Piqué Bernabéu,5213.0,6,Barcelona,217,62.7,42.5
15946,fff1618c-9843-4eba-8cfe-51b07da08105,98,1,00:01:53.201,1,53,Pass,Barcelona,217,Gerard Piqué Bernabéu,5213.0,6,Barcelona,217,64.9,53.4
15946,b2e1a3e5-d7ad-4f54-8084-1635cab5bc76,99,1,00:01:54.400,1,54,Ball Receipt*,Barcelona,217,Nélson Cabral Semedo,6374.0,6,Barcelona,217,69.8,69.5
15946,1fe0059a-2193-4bbe-bdef-1cac61f2f740,100,1,00:01:54.400,1,54,Carry,Barcelona,217,Nélson Cabral Semedo,6374.0,6,Barcelona,217,69.8,69.5
15946,7007077d-080a-46bc-ade8-7bcc4879974c,101,1,00:01:55.106,1,55,Pass,Barcelona,217,Nélson Cabral Semedo,6374.0,6,Barcelona,217,70.9,70.5
15946,c1362f5f-a6e0-4136-8d6d-467a79750c3c,102,1,00:01:55.674,1,55,Ball Receipt*,Barcelona,217,Lionel Andrés Messi Cuccittini,5503.0,6,Barcelona,217,76.9,74.6
15946,d46365f7-0f58-4e1f-9433-b053c916ff93,103,1,00:01:55.674,1,55,Pass,Barcelona,217,Lionel Andrés Messi Cuccittini,5503.0,6,Barcelona,217,76.9,74.6
15946,b9894575-262f-4aed-9134-e524defaa6fb,104,1,00:01:56.801,1,56,Ball Receipt*,Barcelona,217,Nélson Cabral Semedo,6374.0,6,Barcelona,217,78.6,66.9
15946,695f4704-4cb2-485f-9e76-e212f5d8afac,105,1,00:01:56.801,1,56,Carry,Barcelona,217,Nélson Cabral Semedo,6374.0,6,Barcelona,217,78.6,66.9
15946,4b8b1eb9-5ad7-4279-bba9-aca2d869fb09,106,1,00:01:56.991,1,56,Pressure,Deportivo Alavés,206,Jonathan Rodríguez Menéndez,6581.0,6,Barcelona,217,41.8,11.1
15946,95b87d4e-3dc8-408d-b7dd-f79a0b81cc6f,107,1,00:01:57.223,1,57,Pass,Barcelona,217,Nélson Cabral Semedo,6374.0,6,Barcelona,217,78.6,68.6
15946,dfba01d0-ada7-4518-b795-275440d8dab2,108,1,00:01:58.007,1,58,Ball Receipt*,Barcelona,217,Sergi Roberto Carnicer,6379.0,6,Barcelona,217,71.7,67.7
15946,441a8216-6256-4a16-879c-bc48be4a629f,109,1,00:01:58.007,1,58,Pass,Barcelona,217,Sergi Roberto Carnicer,6379.0,6,Barcelona,217,71.1,68.2
15946,767742fb-98fa-4644-8e65-1249446bc867,110,1,00:01:59.029,1,59,Ball Receipt*,Barcelona,217,Lionel Andrés Messi Cuccittini,5503.0,6,Barcelona,217,76.9,76.1
15946,183f7135-7e42-4cce-9952-6fcec13854ea,111,1,00:01:59.029,1,59,Carry,Barcelona,217,Lionel Andrés Messi Cuccittini,5503.0,6,Barcelona,217,76.9,76.1
15946,25e34652-3a83-419a-8408-cdc00ed108d8,112,1,00:02:00.850,2,0,Pass,Barcelona,217,Lionel Andrés Messi Cuccittini,5503.0,6,Barcelona,217,73.9,69.5
15946,848cf4fb-3bf2-42f2-94a7-7a0b3b2ad474,113,1,00:02:03.142,2,3,Ball Receipt*,Barcelona,217,Samuel Yves Umtiti,5492.0,6,Barcelona,217,61.0,32.0
15946,fdaa318f-cba8-412a-8208-b0e74a5a9f58,114,1,00:02:03.142,2,3,Carry,Barcelona,217,Samuel Yves Umtiti,5492.0,6,Barcelona,217,61.0,32.0
15946,734ad077-2d6b-4a2b-87ca-1f499cef99f8,115,1,00:02:06.030,2,6,Pass,Barcelona,217,Samuel Yves Umtiti,5492.0,6,Barcelona,217,68.7,23.9
15946,13981846-c78b-43c7-a098-a80e37623a56,116,1,00:02:06.389,2,6,Ball Receipt*,Barcelona,217,Ivan Rakitić,5470.0,6,Barcelona,217,77.5,28.6
15946,c03d299c-c149-45ff-adcc-3a56371bf55f,117,1,00:02:06.389,2,6,Interception,Deportivo Alavés,206,Mubarak Wakaso,6626.0,6,Barcelona,217,47.7,54.5
15946,65162088-64c6-4be2-8215-d7c10cb7696e,118,1,00:02:07.457,2,7,Ball Recovery,Deportivo Alavés,206,Rubén Sobrino Pozuelo,6613.0,6,Barcelona,217,45.4,49.2
15946,5ed7e3d2-eb9a-4914-8b1e-ff4a7436a5e0,119,1,00:02:08.284,2,8,Pass,Barcelona,217,Sergio Busquets i Burgos,5203.0,6,Barcelona,217,77.5,28.2
15946,5408a3f8-9bd6-42cc-9566-17f7a37ea0c9,120,1,00:02:10.128,2,10,Ball Receipt*,Barcelona,217,Ivan Rakitić,5470.0,6,Barcelona,217,73.0,27.1
15946,528fae41-750f-40d0-b301-6fa2b64746e7,121,1,00:02:10.128,2,10,Pass,Deportivo Alavés,206,Ibai Gómez Pérez,6617.0,6,Barcelona,217,50.7,57.1
15946,1d149a1b-48bf-46c6-b6dc-5e7efc1b53be,122,1,00:02:10.247,2,10,Pressure,Barcelona,217,Sergi Roberto Carnicer,6379.0,6,Barcelona,217,65.9,33.9
15946,4258605f-320d-4781-9814-e290e271697f,123,1,00:02:10.779,2,10,Ball Receipt*,Deportivo Alavés,206,Mubarak Wakaso,6626.0,6,Barcelona,217,55.9,47.9
15946,24b4eeff-7919-4a38-8fb1-fa61cc2869fd,124,1,00:02:10.779,2,10,Pass,Deportivo Alavés,206,Mubarak Wakaso,6626.0,6,Barcelona,217,55.2,48.9
15946,259f0255-a452-454d-8eb6-40249997dbba,125,1,00:02:14.285,2,14,Ball Receipt*,Deportivo Alavés,206,Ibai Gómez Pérez,6617.0,6,Barcelona,217,63.4,60.9
15946,34310fd9-ebaa-472d-b54c-bf6bf9e66c98,126,1,00:02:14.285,2,14,Pass,Barcelona,217,Jordi Alba Ramos,5211.0,6,Barcelona,217,37.7,6.4
15946,bf594e84-f741-4b0e-94cb-9b4d7fa55b77,127,1,00:02:17.086,2,17,Ball Receipt*,Barcelona,217,Marc-André ter Stegen,20055.0,6,Barcelona,217,13.1,26.5
15946,3092a158-3f76-448c-a30a-e6b78bb27830,128,1,00:02:17.086,2,17,Pass,Barcelona,217,Marc-André ter Stegen,20055.0,6,Barcelona,217,12.7,28.6
15946,631690b6-fbce-471d-9242-ee6dd6234e42,129,1,00:02:18.733,2,18,Ball Receipt*,Barcelona,217,Gerard Piqué Bernabéu,5213.0,6,Barcelona,217,24.9,39.7
15946,e1be51e2-1f15-4962-a96b-926999512ded,130,1,00:02:18.733,2,18,Carry,Barcelona,217,Gerard Piqué Bernabéu,5213.0,6,Barcelona,217,24.9,39.7
15946,d15fd0ee-5410-4d1f-b440-7674595d9881,131,1,00:02:20.166,2,20,Pass,Barcelona,217,Gerard Piqué Bernabéu,5213.0,6,Barcelona,217,31.1,39.9
15946,08e53bf1-199f-4710-90ca-3356b7133a48,132,1,00:02:21.953,2,21,Ball Receipt*,Barcelona,217,Ivan Rakitić,5470.0,6,Barcelona,217,42.0,27.3
15946,f50b910a-ff5b-4023-80f0-11d38522bff3,133,1,00:02:21.953,2,21,Carry,Barcelona,217,Ivan Rakitić,5470.0,6,Barcelona,217,42.0,27.3
15946,96c89235-1a30-47d0-accd-81309e05f4c3,134,1,00:02:24.528,2,24,Pass,Barcelona,217,Ivan Rakitić,5470.0,6,Barcelona,217,50.3,27.1
15946,7d0ebae2-9f91-4846-a683-87bf2cd3beac,135,1,00:02:27.601,2,27,Ball Receipt*,Barcelona,217,Lionel Andrés Messi Cuccittini,5503.0,6,Barcelona,217,111.5,52.9
15946,ee043631-64f3-4621-8854-f17b5ebea8ab,136,1,00:02:29.193,2,29,Pressure,Deportivo Alavés,206,Guillermo Alfonso Maripán Loaysa,6855.0,6,Barcelona,217,11.0,30.5
15946,becd7956-ce44-479e-8fc9-16a2d1f1f349,137,1,00:02:29.477,2,29,Shot,Barcelona,217,Lionel Andrés Messi Cuccittini,5503.0,6,Barcelona,217,111.5,52.9
15946,b3f73933-da7a-42f7-8364-19b1c7b19e9a,138,1,00:02:30.553,2,30,Goal Keeper,Deportivo Alavés,206,Fernando Pacheco Flores,6629.0,6,Barcelona,217,3.6,34.5
15946,9cb57b9d-2254-42da-919d-a0e53141664d,139,1,00:02:56.953,2,56,Pass,Deportivo Alavés,206,Fernando Pacheco Flores,6629.0,7,Deportivo Alavés,206,7.0,44.1
15946,2e21cc4d-d38c-4dd2-bc95-62dbe48b7a59,140,1,00:03:08.784,3,8,Pass,Barcelona,217,Jordi Alba Ramos,5211.0,8,Barcelona,217,40.1,0.1
15946,f6a1a96e-f268-4820-b4c7-e0cda2cd0951,141,1,00:03:09.385,3,9,Ball Receipt*,Barcelona,217,Sergio Busquets i Burgos,5203.0,8,Barcelona,217,39.8,6.6
15946,bf57a881-7223-40eb-adf5-1dde47229858,142,1,00:03:10.173,3,10,Pass,Barcelona,217,Sergio Busquets i Burgos,5203.0,8,Barcelona,217,38.8,13.6
15946,3a750cc4-496d-4c98-ad98-18bc7c33167e,143,1,00:03:12.994,3,12,Ball Receipt*,Barcelona,217,Nélson Cabral Semedo,6374.0,8,Barcelona,217,49.0,65.2
