match_id,event_id,minute,second,team,team_id,player,player_id,recipient,recipient_id,start_x,start_y,end_x,end_y,outcome,length,angle,height,body_part,pass_type
15946,27c800d9-1fb3-41e4-9717-8182eac17d69,18,8,Barcelona,217,Sergi Roberto Carnicer,6379,Lionel Andrés Messi Cuccittini,5503.0,88.0,66.5,98.2,73.1,,12.149074,0.5743048,Ground Pass,Right Foot,
15946,9be9c2e4-9078-4d57-8040-13cf9b3cf7f4,18,9,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Ousmane Dembélé,5477.0,98.9,71.8,105.1,55.8,,17.159254,-1.201112,High Pass,Left Foot,
15946,812423b3-8c35-453e-a211-4c7296ebfb02,18,11,Barcelona,217,Ousmane Dembélé,5477,,,109.6,56.6,108.7,41.9,Incomplete,14.727526,-1.6319445,High Pass,Right Foot,
15946,bc2cb408-1350-424c-949a-a77adeb8cf36,18,45,Deportivo Alavés,206,Fernando Pacheco Flores,6629,Mubarak Wakaso,6626.0,7.0,44.1,62.7,64.6,,59.352676,0.35265756,High Pass,Left Foot,Goal Kick
15946,010e1c15-5344-486e-8f17-ca4ca5b5e67f,18,51,Deportivo Alavés,206,Ibai Gómez Pérez,6617,Martín Aguirregabiria Padilla,6618.0,68.5,78.5,53.5,76.7,,15.107614,-3.0221636,Ground Pass,Right Foot,
15946,745dee8a-2526-4ecf-bb76-f9d6d47389d6,18,53,Deportivo Alavés,206,Martín Aguirregabiria Padilla,6618,Víctor Laguardia Cisneros,6615.0,51.8,77.2,31.3,68.2,,22.388613,-2.7279034,Ground Pass,Right Foot,
15946,9f4d391a-fb0e-4309-a9d8-16ec96d511b8,18,58,Deportivo Alavés,206,Víctor Laguardia Cisneros,6615,Guillermo Alfonso Maripán Loaysa,6855.0,30.0,63.5,31.1,33.3,,30.220026,-1.5343885,Ground Pass,Right Foot,
15946,c5340f77-574f-4924-8fb3-04f708e198a0,19,0,Deportivo Alavés,206,Guillermo Alfonso Maripán Loaysa,6855,Rubén Duarte Sánchez,6612.0,31.1,33.3,50.7,5.9,,33.688572,-0.9498567,Ground Pass,Right Foot,
15946,5b0713c7-c0a3-4c61-bc2c-88a092261d1d,19,3,Deportivo Alavés,206,Rubén Duarte Sánchez,6612,Jonathan Rodríguez Menéndez,6581.0,55.4,4.7,83.5,1.0,Out,28.342548,-0.13091946,Ground Pass,Left Foot,
15946,7afd5f69-96fc-428f-9eba-bb643893a76d,19,11,Barcelona,217,Nélson Cabral Semedo,6374,Gerard Piqué Bernabéu,5213.0,34.7,80.0,21.2,66.0,,19.44865,-2.3380146,Low Pass,,Throw-in
15946,1d841556-9ea5-445f-b2e2-d32554a0096c,19,16,Barcelona,217,Gerard Piqué Bernabéu,5213,Samuel Yves Umtiti,5492.0,34.7,59.2,35.4,26.5,,32.707493,-1.5493928,Ground Pass,Right Foot,
15946,e7b16848-6b48-467e-9be7-e8f4c25b1bcb,19,22,Barcelona,217,Samuel Yves Umtiti,5492,Jordi Alba Ramos,5211.0,54.6,19.6,68.5,3.4,,21.34596,-0.8616619,Ground Pass,Right Foot,
15946,11f03956-0cac-4163-be74-f7135dae18c3,19,25,Barcelona,217,Jordi Alba Ramos,5211,Ousmane Dembélé,5477.0,70.6,4.6,90.1,12.6,Incomplete,21.077238,0.3893167,Ground Pass,Left Foot,
15946,c87d0ceb-13c2-41cb-8d8f-0498f605c2d4,19,29,Deportivo Alavés,206,Martín Aguirregabiria Padilla,6618,Rubén Sobrino Pozuelo,6613.0,40.7,75.5,62.1,62.8,Incomplete,24.884735,-0.5355953,Ground Pass,Right Foot,
15946,7c285269-4027-41cd-8bba-8af9449d4661,19,31,Barcelona,217,Samuel Yves Umtiti,5492,Sergio Busquets i Burgos,5203.0,58.0,17.3,63.2,17.9,,5.234501,0.114876606,Ground Pass,Right Foot,Recovery
15946,468ce1d1-4d3a-487f-9844-54934e86d376,19,32,Barcelona,217,Sergio Busquets i Burgos,5203,Nélson Cabral Semedo,6374.0,62.9,20.7,56.1,55.8,,35.75262,1.7621579,High Pass,Right Foot,
15946,be7fe776-dc95-4693-93ce-6a66fc88fca3,19,36,Barcelona,217,Nélson Cabral Semedo,6374,Lionel Andrés Messi Cuccittini,5503.0,62.1,56.6,72.8,70.9,,17.860012,0.92841506,Ground Pass,Right Foot,
15946,ea96f08f-ac75-4e23-8e06-3c680c8929db,19,56,Barcelona,217,Sergio Busquets i Burgos,5203,Ivan Rakitić,5470.0,64.0,56.0,64.0,25.0,,31.0,-1.5707964,Ground Pass,Right Foot,Free Kick
15946,f99a4b09-a8d3-45b3-99ee-642b44d3d52f,19,58,Barcelona,217,Ivan Rakitić,5470,Jordi Alba Ramos,5211.0,63.8,21.8,76.4,3.6,,22.135944,-0.9652517,Ground Pass,Right Foot,
15946,f123768a-1e8c-4667-a0b5-1a00b378cc49,20,1,Barcelona,217,Jordi Alba Ramos,5211,Ivan Rakitić,5470.0,76.6,3.8,67.2,13.2,,13.293608,2.3561945,Ground Pass,Left Foot,
15946,83b0945f-d4dc-4d17-b1ab-695c7f529ef0,20,4,Barcelona,217,Ivan Rakitić,5470,Gerard Piqué Bernabéu,5213.0,66.6,19.0,68.1,60.0,,41.02743,1.5342273,Ground Pass,Right Foot,
15946,b54251bc-01f3-45ab-8ccf-a633f160dcec,20,7,Barcelona,217,Gerard Piqué Bernabéu,5213,Sergi Roberto Carnicer,6379.0,68.7,60.3,72.8,57.0,,5.263079,-0.67770827,Ground Pass,Right Foot,
15946,fa9493a5-3ae7-42fc-9cf2-5ec027865977,20,8,Barcelona,217,Sergi Roberto Carnicer,6379,Lionel Andrés Messi Cuccittini,5503.0,73.2,57.9,81.8,61.3,,9.247703,0.37649032,Ground Pass,Right Foot,
15946,7e48b4af-86d7-4d04-b882-a52bb5a64161,20,9,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Sergi Roberto Carnicer,6379.0,81.6,61.5,78.6,53.2,,8.825531,-1.9176313,Ground Pass,Left Foot,
15946,0e783453-4256-4a87-9552-a506cd32a56e,20,10,Barcelona,217,Sergi Roberto Carnicer,6379,Lionel Andrés Messi Cuccittini,5503.0,78.8,54.7,76.2,59.0,,5.0249376,2.1146288,Ground Pass,Left Foot,
15946,b612f81e-ebb4-45d8-9962-7b3c665969fb,20,13,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Sergio Busquets i Burgos,5203.0,80.3,54.7,74.3,49.3,,8.072174,-2.4087775,Ground Pass,Left Foot,
15946,c6f01a6d-4cf2-4ab1-a11e-0923644cb077,20,16,Barcelona,217,Sergio Busquets i Burgos,5203,Jordi Alba Ramos,5211.0,78.3,42.3,97.2,3.8,,42.888927,-1.1144478,Low Pass,Left Foot,
15946,46c54fb7-9bd8-45f3-a349-a776b551214c,20,21,Barcelona,217,Jordi Alba Ramos,5211,Ivan Rakitić,5470.0,98.9,7.4,89.7,17.0,,13.296617,2.3349211,Ground Pass,Left Foot,
15946,184a62aa-309e-4aeb-970f-d9d4385b600e,20,23,Barcelona,217,Ivan Rakitić,5470,Jordi Alba Ramos,5211.0,89.7,17.7,107.7,19.6,Incomplete,18.1,0.10516612,High Pass,Right Foot,
15946,f8ae7ce5-52cc-4a82-878b-db62518c54bc,20,27,Deportivo Alavés,206,Ibai Gómez Pérez,6617,Rubén Sobrino Pozuelo,6613.0,3.9,51.5,32.8,62.0,,30.748333,0.34849316,High Pass,Left Foot,
15946,cc25928f-b13b-4ffb-8116-f405eb0a5dc0,20,32,Barcelona,217,Samuel Yves Umtiti,5492,Sergi Roberto Carnicer,6379.0,71.1,24.7,74.7,46.8,,22.391293,1.4093187,Ground Pass,Right Foot,
15946,09269795-9fa6-4eda-90e2-2fc7ac10df88,20,33,Barcelona,217,Sergi Roberto Carnicer,6379,Sergio Busquets i Burgos,5203.0,74.9,49.8,74.1,39.1,,10.729865,-1.6454239,Ground Pass,Right Foot,
15946,830e38fc-cf22-48c3-8713-48698ffb4daa,20,36,Barcelona,217,Sergio Busquets i Burgos,5203,Sergi Roberto Carnicer,6379.0,75.1,41.0,74.9,55.1,,14.1014185,1.5849798,Ground Pass,Right Foot,
15946,faf37687-2f72-4a5b-bdb8-22279d72d0c2,20,38,Barcelona,217,Sergi Roberto Carnicer,6379,Nélson Cabral Semedo,6374.0,76.6,57.7,99.5,59.4,,22.963015,0.07409988,High Pass,Right Foot,
15946,08d58460-aaa2-4d74-9a97-307861538574,20,42,Barcelona,217,Nélson Cabral Semedo,6374,Ousmane Dembélé,5477.0,106.4,53.8,105.7,40.1,Incomplete,13.717872,-1.6218468,Ground Pass,Right Foot,
15946,67cce5ab-3a02-44cc-999d-9a26966a7074,20,45,Barcelona,217,Gerard Piqué Bernabéu,5213,Sergi Roberto Carnicer,6379.0,73.6,61.8,80.9,59.6,,7.6243033,-0.29271308,Low Pass,,Recovery
15946,0b7041e6-cb35-4f36-8cc3-7ec5fa6308d8,20,47,Barcelona,217,Sergi Roberto Carnicer,6379,Samuel Yves Umtiti,5492.0,80.1,60.0,53.3,42.9,,31.790722,-2.5736573,High Pass,Right Foot,
15946,4988dc0a-1dae-4208-b330-d8a35b7af0be,20,53,Barcelona,217,Samuel Yves Umtiti,5492,Sergio Busquets i Burgos,5203.0,55.0,42.7,62.7,43.6,,7.752419,0.116355166,Ground Pass,Left Foot,
15946,53d6413c-6f8d-4018-a369-1233f1c49eee,20,59,Barcelona,217,Sergio Busquets i Burgos,5203,Lionel Andrés Messi Cuccittini,5503.0,73.4,45.9,79.6,53.8,,10.04241,0.9053864,Ground Pass,Right Foot,
15946,80d53899-2252-4358-9afc-f93fbc669952,21,2,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Sergio Busquets i Burgos,5203.0,79.8,54.3,73.9,46.1,,10.10198,-2.194498,Ground Pass,Left Foot,
15946,cd62b7d6-c090-4bdf-b745-f80135c852f5,21,4,Barcelona,217,Sergio Busquets i Burgos,5203,Jordi Alba Ramos,5211.0,74.3,44.4,93.3,2.9,,45.642635,-1.141449,High Pass,Right Foot,
15946,f1bda9f9-27fd-4542-a9c3-613fb0565a96,21,7,Barcelona,217,Jordi Alba Ramos,5211,Ousmane Dembélé,5477.0,98.7,6.1,98.2,16.6,,10.511898,1.6183795,Ground Pass,Left Foot,
15946,bd89665d-66da-4873-9bf6-78eeed40cfd4,21,8,Barcelona,217,Ousmane Dembélé,5477,Ivan Rakitić,5470.0,98.2,16.6,89.5,16.4,,8.702298,-3.1186082,Ground Pass,Left Foot,
15946,663bb815-4b35-45a9-9ec5-a4c8f52f9e66,21,11,Barcelona,217,Ivan Rakitić,5470,Sergio Busquets i Burgos,5203.0,86.3,19.0,86.5,30.5,,11.501739,1.5534068,Ground Pass,Right Foot,
15946,b28f0cd6-f7d5-4c14-8cb6-48c317c19775,21,12,Barcelona,217,Sergio Busquets i Burgos,5203,Lionel Andrés Messi Cuccittini,5503.0,86.3,33.5,85.2,43.4,,9.960923,1.6814536,Ground Pass,Right Foot,
15946,39c8b4af-2361-4a0f-9d97-5a88f1c69100,21,17,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Luis Alberto Suárez Díaz,5246.0,88.0,40.1,88.8,45.7,,5.656854,1.4288993,Ground Pass,Left Foot,
15946,40d9925e-4024-4513-955b-60e58391d68e,21,18,Barcelona,217,Luis Alberto Suárez Díaz,5246,Sergio Busquets i Burgos,5203.0,88.2,45.7,81.3,37.2,,10.948059,-2.2526698,Ground Pass,Right Foot,
15946,49ed9673-ddb3-43db-9902-046ff0f313e2,21,21,Barcelona,217,Sergio Busquets i Burgos,5203,Nélson Cabral Semedo,6374.0,82.4,39.3,103.4,51.9,,24.489998,0.5404195,High Pass,Right Foot,
15946,b678ecb2-68e4-4690-a3d0-76bf491a9adf,21,26,Deportivo Alavés,206,Manuel Alejandro García Sánchez,6632,Jonathan Rodríguez Menéndez,6581.0,29.8,29.3,29.8,0.4,Out,28.9,-1.5707964,Ground Pass,Right Foot,
15946,8638d2ff-7633-4614-9a4d-c52bf0e847cb,21,34,Barcelona,217,Sergi Roberto Carnicer,6379,Gerard Piqué Bernabéu,5213.0,86.3,80.0,59.1,67.5,,29.934763,-2.710818,Low Pass,,Throw-in
15946,ff17157c-1e0f-45a4-badc-7e7f1d97f8c6,21,37,Barcelona,217,Gerard Piqué Bernabéu,5213,Ivan Rakitić,5470.0,61.2,62.8,64.7,26.2,,36.766968,-1.4754578,Ground Pass,Right Foot,
15946,bb4bd600-98f0-4974-a720-b98cd43928a8,21,41,Barcelona,217,Ivan Rakitić,5470,Jordi Alba Ramos,5211.0,68.1,22.0,81.6,3.6,,22.821262,-0.9378119,Ground Pass,Right Foot,
15946,0c8ef9b8-ef67-44fd-b059-6e109db94ef0,21,43,Barcelona,217,Jordi Alba Ramos,5211,Ivan Rakitić,5470.0,82.8,3.8,75.4,11.5,,10.6794195,2.3363295,Ground Pass,Left Foot,
15946,e8f3238c-23fd-4b3e-a2b9-b5b36229f28f,21,47,Barcelona,217,Ivan Rakitić,5470,Sergio Busquets i Burgos,5203.0,73.6,13.2,70.6,40.8,,27.762566,1.6790669,Ground Pass,Right Foot,
15946,5b14aa78-1526-4d3b-b873-e089b0ef3999,21,50,Barcelona,217,Sergio Busquets i Burgos,5203,Sergi Roberto Carnicer,6379.0,70.6,42.5,71.5,53.2,,10.737783,1.4868817,Ground Pass,Right Foot,
15946,e3f6bfee-42a9-4cd6-8e7d-6a9b440ed43e,21,53,Barcelona,217,Sergi Roberto Carnicer,6379,Nélson Cabral Semedo,6374.0,73.2,55.8,78.3,73.1,,18.036076,1.2841191,Ground Pass,Right Foot,
15946,adf01517-5797-41cb-89fc-5d10e694fcf7,21,54,Barcelona,217,Nélson Cabral Semedo,6374,Sergi Roberto Carnicer,6379.0,78.8,71.8,70.9,66.9,,9.296236,-2.586414,Ground Pass,Right Foot,
15946,c35a2484-f845-49d9-9b24-31d91c2b33d2,21,56,Barcelona,217,Sergi Roberto Carnicer,6379,Samuel Yves Umtiti,5492.0,70.4,65.6,63.2,33.1,,33.287987,-1.7888136,Ground Pass,Right Foot,
15946,07704174-e09e-4dbf-85f6-628d0b0f497b,22,1,Barcelona,217,Samuel Yves Umtiti,5492,Jordi Alba Ramos,5211.0,71.1,18.8,85.6,3.8,,20.862646,-0.8023457,Ground Pass,Left Foot,
15946,d13dce04-116b-4634-8edd-c4ea09f1559c,22,5,Barcelona,217,Jordi Alba Ramos,5211,Ivan Rakitić,5470.0,85.6,4.0,81.6,18.3,,14.848906,1.8435457,Ground Pass,Left Foot,
15946,b8c75bdc-35a6-45b5-89d5-704f2f26f001,22,6,Barcelona,217,Ivan Rakitić,5470,Ousmane Dembélé,5477.0,82.1,18.8,91.6,22.0,Incomplete,10.02447,0.32490513,Ground Pass,Right Foot,
15946,bfe128d9-65e2-4b6a-b81f-7c3c08c29f6e,22,6,Deportivo Alavés,206,Daniel Alejandro Torres Rojas,6839,Mubarak Wakaso,6626.0,28.5,58.1,32.7,62.5,,6.0827627,0.8086498,Low Pass,Right Foot,Interception
15946,9effe7cd-90b8-4e8f-9c38-3c3eb24725ae,22,8,Deportivo Alavés,206,Mubarak Wakaso,6626,Rubén Sobrino Pozuelo,6613.0,32.5,61.5,56.6,60.7,Incomplete,24.113274,-0.033182837,High Pass,Left Foot,
15946,606401df-ffdd-4708-9121-f5dd60911c70,22,13,Barcelona,217,Samuel Yves Umtiti,5492,Ivan Rakitić,5470.0,62.3,18.3,69.6,21.3,,7.892401,0.38991785,Ground Pass,Left Foot,
15946,c7eae543-18c1-444a-8cbf-bba0fdf45b97,22,16,Barcelona,217,Ivan Rakitić,5470,Sergi Roberto Carnicer,6379.0,67.7,25.6,69.4,53.4,,27.85193,1.5097213,Ground Pass,Right Foot,
15946,29628eb2-d838-4903-b2a5-dfe2fd4018fd,22,21,Barcelona,217,Sergi Roberto Carnicer,6379,Lionel Andrés Messi Cuccittini,5503.0,79.8,58.1,76.9,58.3,,2.9068885,3.0727363,Ground Pass,Right Foot,
15946,c7f6e65a-783f-498f-8a87-adc305fe01d3,22,23,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Jordi Alba Ramos,5211.0,77.1,54.1,95.2,5.3,,52.048534,-1.2156236,High Pass,Left Foot,
15946,c9a76057-2c96-4dc5-8a64-a7fb40e75c97,22,27,Barcelona,217,Jordi Alba Ramos,5211,Sergio Busquets i Burgos,5203.0,94.0,8.1,85.8,29.2,,22.637358,1.941459,Ground Pass,Left Foot,
15946,217e182d-a372-4246-9373-2172ef090eb9,22,29,Barcelona,217,Sergio Busquets i Burgos,5203,Lionel Andrés Messi Cuccittini,5503.0,84.6,31.4,84.6,39.3,,7.9,1.5707964,Ground Pass,Right Foot,
15946,15f364b3-e205-4a96-a1b0-d3100adcbda1,22,31,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Ousmane Dembélé,5477.0,84.3,33.5,98.6,29.0,Incomplete,14.991331,-0.3048745,Ground Pass,Left Foot,
15946,b706fe83-5f93-4c7c-ba4b-adf452daf383,22,45,Barcelona,217,Nélson Cabral Semedo,6374,Sergi Roberto Carnicer,6379.0,46.9,80.0,50.8,71.8,,9.080198,-1.1268506,Low Pass,,Throw-in
15946,36b719f6-4588-4e2d-9847-f92eb2f907e0,22,45,Barcelona,217,Sergi Roberto Carnicer,6379,Nélson Cabral Semedo,6374.0,50.3,71.8,44.1,75.2,,7.071068,2.6399887,Ground Pass,Left Foot,
15946,3e7b94f7-89f3-47e5-b1b3-12ad5b2a21e1,22,57,Barcelona,217,Nélson Cabral Semedo,6374,Sergio Busquets i Burgos,5203.0,33.1,80.0,34.1,62.2,,17.828068,-1.5146755,Low Pass,,Throw-in
15946,c294e44f-08aa-42f2-b734-21870981ba8d,22,59,Barcelona,217,Sergio Busquets i Burgos,5203,Samuel Yves Umtiti,5492.0,35.7,55.4,22.3,40.1,,20.338387,-2.290089,Ground Pass,Right Foot,
15946,b41a73d0-453d-494e-8f0f-bc7f2b2d5546,23,1,Barcelona,217,Samuel Yves Umtiti,5492,Ivan Rakitić,5470.0,23.7,34.1,37.9,22.2,,18.527008,-0.6975026,Ground Pass,Right Foot,
15946,a851e9ca-e343-4739-9a89-816a675b1d46,23,5,Barcelona,217,Ivan Rakitić,5470,Ousmane Dembélé,5477.0,42.0,20.8,62.9,7.1,,24.989998,-0.58023363,Ground Pass,Right Foot,
15946,a97e9f20-48e2-435f-a570-8f4057c5d4f2,23,14,Barcelona,217,Ousmane Dembélé,5477,Ivan Rakitić,5470.0,87.2,15.0,76.9,22.0,,12.453513,2.5446815,Ground Pass,Left Foot,
15946,585cd43c-f2f9-4cfd-bfe5-08cf008ba567,23,15,Barcelona,217,Ivan Rakitić,5470,Jordi Alba Ramos,5211.0,76.9,22.0,87.8,3.1,,21.817883,-1.0476707,Ground Pass,Right Foot,
15946,a5942200-981b-4467-9645-9c8ea5f1b084,23,21,Barcelona,217,Jordi Alba Ramos,5211,Ousmane Dembélé,5477.0,88.4,7.3,95.4,2.5,,8.487638,-0.60107374,Ground Pass,Left Foot,
15946,a3e87950-8f82-49e9-9e5d-cc752173abbf,23,22,Barcelona,217,Ousmane Dembélé,5477,Luis Alberto Suárez Díaz,5246.0,95.4,2.5,101.0,8.8,,8.429116,0.844154,Ground Pass,Right Foot,
15946,0d0ad157-fb03-47ef-8513-60de82b2c06f,23,23,Barcelona,217,Luis Alberto Suárez Díaz,5246,Ousmane Dembélé,5477.0,101.0,8.8,93.6,5.1,,8.273452,-2.6779451,Ground Pass,Right Foot,
15946,fe2a84f6-cd69-4763-ac21-c0ff50090ecf,23,29,Barcelona,217,Ousmane Dembélé,5477,Nélson Cabral Semedo,6374.0,85.4,22.0,78.9,60.4,,38.946243,1.7384777,Ground Pass,Right Foot,
15946,ed5e54a9-2282-4d96-be06-a4498c45173b,23,36,Deportivo Alavés,206,Daniel Alejandro Torres Rojas,6839,Jonathan Rodríguez Menéndez,6581.0,20.1,22.3,33.3,18.1,,13.852076,-0.30805278,Ground Pass,Right Foot,Recovery
15946,5ce507d9-0a40-4d70-b304-f710ff5ff62a,23,41,Barcelona,217,Gerard Piqué Bernabéu,5213,,,64.9,64.6,82.9,80.0,Out,23.688816,0.7077105,Ground Pass,Right Foot,Recovery
15946,cd63b734-d86c-4fd3-b6da-297da792a1eb,24,4,Deportivo Alavés,206,Rubén Duarte Sánchez,6612,Jonathan Rodríguez Menéndez,6581.0,38.6,0.1,46.0,8.5,,11.194641,0.848605,Low Pass,,Throw-in
15946,6913e4db-c87a-4450-94e0-66cc0d24dd5a,24,5,Deportivo Alavés,206,Jonathan Rodríguez Menéndez,6581,Rubén Duarte Sánchez,6612.0,46.0,8.5,34.9,4.3,,11.868024,-2.7798634,Ground Pass,Left Foot,
15946,b80fc85a-f2e7-4822-a87d-86a1f65c69a0,24,6,Deportivo Alavés,206,Rubén Duarte Sánchez,6612,Ibai Gómez Pérez,6617.0,36.2,3.7,68.9,38.8,Incomplete,47.971867,0.82078165,High Pass,Left Foot,
15946,23aafa25-7525-42bf-9bcc-982305ff71b9,24,9,Barcelona,217,Jordi Alba Ramos,5211,Ousmane Dembélé,5477.0,51.2,41.3,60.6,20.4,,22.916588,-1.1481414,High Pass,,Recovery
15946,7f0f9b4c-8c13-4247-98d6-56a842c94dc6,24,18,Barcelona,217,Ousmane Dembélé,5477,Luis Alberto Suárez Díaz,5246.0,79.3,16.6,95.6,9.0,,17.984716,-0.43629125,Ground Pass,Right Foot,
15946,114da7fb-439f-4861-840f-a7c1c80b065e,24,25,Barcelona,217,Luis Alberto Suárez Díaz,5246,Jordi Alba Ramos,5211.0,110.3,0.1,84.3,4.9,,26.439365,2.9590328,Low Pass,,Throw-in
15946,071dc662-99dc-4be9-9e2c-9543f049f128,24,29,Barcelona,217,Jordi Alba Ramos,5211,Ivan Rakitić,5470.0,84.5,5.3,77.3,13.6,,10.9877205,2.2853456,Ground Pass,Left Foot,
15946,02680471-7c2a-448a-9d70-9f1c0db579a9,24,34,Barcelona,217,Ivan Rakitić,5470,Lionel Andrés Messi Cuccittini,5503.0,78.1,13.4,100.8,73.0,,63.77656,1.2068871,High Pass,Right Foot,
15946,35606764-c753-4768-ae69-de2131ce4eaa,24,38,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Nélson Cabral Semedo,6374.0,101.2,73.0,85.6,66.2,,17.017637,-2.730528,Ground Pass,Left Foot,
15946,e9a20ed5-d320-4a80-a2b5-604ad87093bd,24,43,Barcelona,217,Nélson Cabral Semedo,6374,Lionel Andrés Messi Cuccittini,5503.0,85.6,66.2,81.5,72.8,,7.7698135,2.126667,Ground Pass,Right Foot,
15946,e0c971cd-d55d-4f2e-8921-8fc833a4677f,24,48,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Ivan Rakitić,5470.0,81.3,62.2,79.3,31.9,,30.365934,-1.6367073,Ground Pass,Left Foot,
15946,a3a803f9-2885-48bd-a4df-99fa954f26c1,24,51,Barcelona,217,Ivan Rakitić,5470,Jordi Alba Ramos,5211.0,79.3,31.9,99.0,3.1,,34.893124,-0.9708706,Ground Pass,Right Foot,
15946,7c7f9716-7a75-4b9a-acf2-24a5829c90e1,24,54,Barcelona,217,Jordi Alba Ramos,5211,Ousmane Dembélé,5477.0,99.0,3.1,99.8,14.8,,11.727319,1.5025265,Ground Pass,Left Foot,
15946,78148d70-597b-4358-a09e-42b3b72c8420,24,57,Barcelona,217,Ousmane Dembélé,5477,Ivan Rakitić,5470.0,99.8,14.8,84.8,18.4,,15.425952,2.9060476,Ground Pass,Right Foot,
15946,aecd8d14-e933-4396-ac54-1c543216eda0,25,0,Barcelona,217,Ivan Rakitić,5470,Gerard Piqué Bernabéu,5213.0,84.8,18.4,78.7,52.9,,35.035126,1.7457992,Ground Pass,Right Foot,
15946,5495337f-e277-471d-a2e3-02d402e2a423,25,3,Barcelona,217,Gerard Piqué Bernabéu,5213,Sergi Roberto Carnicer,6379.0,82.3,55.4,90.0,51.7,,8.542833,-0.4479421,Ground Pass,Right Foot,
15946,cedddb1c-d349-4ec6-aa9b-31d0077330bb,25,4,Barcelona,217,Sergi Roberto Carnicer,6379,Sergio Busquets i Burgos,5203.0,90.2,51.3,81.3,47.3,,9.757561,-2.719206,Ground Pass,Right Foot,
15946,93ff365b-8fa7-40ae-a21a-0167be1a4351,25,6,Barcelona,217,Sergio Busquets i Burgos,5203,Nélson Cabral Semedo,6374.0,81.3,47.3,105.8,51.5,Incomplete,24.857393,0.16977827,High Pass,Right Foot,
15946,5b306516-d6f8-4707-8e94-bd350b7b7983,25,9,Deportivo Alavés,206,Manuel Alejandro García Sánchez,6632,Jonathan Rodríguez Menéndez,6581.0,31.1,13.7,43.6,3.5,Incomplete,16.133505,-0.6844212,Ground Pass,Left Foot,
15946,b6d9271c-bd7b-4028-9fe2-52df151d79e2,25,16,Barcelona,217,Sergi Roberto Carnicer,6379,Ivan Rakitić,5470.0,81.5,62.6,68.7,34.7,,30.69609,-2.0009289,Ground Pass,Right Foot,
15946,ea5a6d94-3008-415e-be17-f7946a8d61b6,25,20,Barcelona,217,Ivan Rakitić,5470,Jordi Alba Ramos,5211.0,71.5,30.2,86.6,10.0,,25.220032,-0.9288813,Ground Pass,Left Foot,
15946,72734e0e-98fd-4571-a396-c1e50fd919b1,25,23,Barcelona,217,Jordi Alba Ramos,5211,Luis Alberto Suárez Díaz,5246.0,86.6,10.2,100.6,21.0,,17.68163,0.6570749,Ground Pass,Right Foot,
15946,645d51dd-a811-410b-87ed-75b91a0f6a80,25,28,Barcelona,217,Luis Alberto Suárez Díaz,5246,Ivan Rakitić,5470.0,90.2,3.1,76.3,16.4,,19.237984,2.3782496,Ground Pass,Right Foot,
15946,f83dbded-5e52-496e-9095-f3a3b003de65,25,30,Barcelona,217,Ivan Rakitić,5470,Luis Alberto Suárez Díaz,5246.0,76.3,16.4,89.6,3.9,,18.252123,-0.7544004,Ground Pass,Right Foot,
15946,93359c88-b9e8-4946-ae3f-7c8d13fa1585,25,32,Barcelona,217,Luis Alberto Suárez Díaz,5246,Ivan Rakitić,5470.0,89.6,3.9,79.7,12.2,,12.918979,2.443881,Ground Pass,Right Foot,
15946,09b226a5-fff0-4ddb-a1d8-83c3c0bbef35,25,36,Barcelona,217,Ivan Rakitić,5470,Sergi Roberto Carnicer,6379.0,79.5,12.2,77.1,57.8,,45.663113,1.6233793,Ground Pass,Right Foot,
15946,69959930-5cbe-4216-9110-b377a80ac472,25,39,Barcelona,217,Sergi Roberto Carnicer,6379,Nélson Cabral Semedo,6374.0,76.7,57.6,87.6,73.4,,19.195051,0.9668991,Ground Pass,Right Foot,
15946,43c4ebc2-ebd4-4408-8187-c8ba1bd80150,25,42,Barcelona,217,Nélson Cabral Semedo,6374,Gerard Piqué Bernabéu,5213.0,87.6,73.2,71.3,65.8,,17.901117,-2.7154274,Ground Pass,Right Foot,
15946,0a9ed883-6571-4107-ace5-f6e0e857854a,25,45,Barcelona,217,Gerard Piqué Bernabéu,5213,Ivan Rakitić,5470.0,73.3,58.2,76.9,22.6,,35.78156,-1.4700153,Ground Pass,Right Foot,
15946,be0f8c22-d0e5-4364-832e-7f3ba488bd2f,25,49,Barcelona,217,Ivan Rakitić,5470,Ousmane Dembélé,5477.0,84.1,23.2,90.6,18.6,,7.9630394,-0.61586994,Ground Pass,Right Foot,
15946,f5555311-7c11-4a42-aeef-11e29ceb77a9,25,55,Barcelona,217,Ousmane Dembélé,5477,Gerard Piqué Bernabéu,5213.0,90.6,18.6,77.7,57.2,,40.698524,1.8933239,Ground Pass,Right Foot,
